Fecha,Precio medio diario sin impuestos (€/MWh),Impuesto eléctrico (€/MWh),IVA (€/MWh),Precio total con impuestos (€/MWh)
2014-05-12,53.03749999999999,2.7116463107199995,11.707320725251197,67.45646703597119
2014-05-13,44.297083333333326,2.2647753494506664,9.777990323384637,56.33984900616863
2014-05-14,46.65041666666667,2.385094136181334,10.297457268598082,59.33296807144609
2014-05-15,48.18958333333334,2.463787053706667,10.6372077812784,61.290578168318405
2014-05-16,43.03916666666667,2.2004618903253332,9.50032199696832,54.73995055396033
2014-05-17,36.95333333333333,1.8893117134506667,8.15695545982464,46.999600506608644
2014-05-18,50.62624999999998,2.588366420703999,11.175069448347834,64.38968586905182
2014-05-19,49.622083333333336,2.537026428490667,10.953413049983041,63.11252281180705
2014-05-20,51.53416666666667,2.6347854427093336,11.375479942968962,65.54443205234497
2014-05-21,43.25375,2.211432884512,9.547688405747518,55.01287129025951
2014-05-22,41.03,2.097739300096,9.056825253020161,52.18456455311616
2014-05-23,47.836666666666666,2.4457434962773332,10.55930613421824,60.841716297162236
2014-05-24,53.79624999999999,2.7504388940479996,11.874804667750078,68.42149356179807
2014-05-25,49.11166666666666,2.510930374357333,10.840745378615038,62.463342419639034
2014-05-26,52.3825,2.678158149824,11.56273821146304,66.62339636128704
2014-05-27,56.18125,2.87237670128,12.401261607268799,71.45488830854879
2014-05-28,56.01416666666666,2.863834237845333,12.364380189947518,71.24238109445952
2014-05-29,55.45708333333334,2.8353522587626667,12.241411474340161,70.53384706643617
2014-05-30,57.290833333333325,2.929106327530666,12.646187328781439,72.86612698964544
2014-05-31,50.0425,2.5585210559359997,11.046214421746559,63.64723547768256
2014-06-01,42.14000000000001,2.1544902292480006,9.301842948142081,53.596333177390086
2014-06-02,56.901666666666664,2.909209417685333,12.560283977713919,72.37116006206591
2014-06-03,59.33708333333333,3.033724875978667,13.09786972395552,75.46867793326753
2014-06-04,57.98916666666668,2.964809990165334,12.800335097934722,73.75431175476673
2014-06-05,60.426666666666655,3.0894319629653326,13.338380712222717,76.85447934185471
2014-06-06,51.129583333333336,2.614100325514667,11.28617356835808,65.0298572272061
2014-06-07,45.54583333333334,2.328620144746667,10.0536352303968,57.92808870847681
2014-06-08,49.65208333333333,2.5385602373866667,10.9600351498512,63.1506787205712
2014-06-09,56.18958333333333,2.8728027593066665,12.403101079454398,71.4654871720944
2014-06-10,61.29458333333334,3.1338059064426673,13.529961740352961,77.95835098012897
2014-06-11,63.57708333333332,3.250503199946666,14.033793171988796,80.86137970526877
2014-06-12,67.27833333333332,3.4397368724906663,14.850794743223037,85.56886494904703
2014-06-13,66.13416666666667,3.3812391054293336,14.59823521214016,84.11364098423616
2014-06-14,46.50791666666668,2.377808543925334,10.266002294224323,59.151727504816336
2014-06-15,22.160416666666666,1.1329948074133334,4.8916164095568,28.1850278836368
2014-06-16,47.219166666666666,2.4141725965013334,10.42300124526528,60.05634050843328
2014-06-17,59.06500000000002,3.019814081408001,13.037810957095683,75.1226250385037
2014-06-18,69.54625000000001,3.5556885644480007,15.351407098534084,88.4533456629821
2014-06-19,68.43375,3.498809817888,15.10583756175648,87.0383973796445
2014-06-20,72.30791666666667,3.6968841944853335,15.96100818084192,91.96580904199392
2014-06-21,62.151666666666664,3.1776259744853332,13.719151454641919,79.04844409579391
2014-06-22,57.041666666666664,2.9163671925333334,12.591187110432,72.549220969632
2014-06-23,72.97083333333335,3.730777110506667,16.107338193206402,92.80894863704641
2014-06-24,74.67041666666667,3.8176716450453334,16.48249854545952,94.97058685717153
2014-06-25,64.54375,3.29992593104,14.2471719455184,82.0908478765584
2014-06-26,69.30458333333333,3.5433328816746665,15.29806240515168,88.14597862015968
2014-06-27,73.09958333333333,3.7373597070186664,16.13575803847392,92.97270107882592
2014-06-28,49.43208333333333,2.5273123054826665,10.911473084151359,62.87086872296736
2014-06-29,39.8175,2.035747857216,8.789182050015361,50.64242990723137
2014-06-30,61.39458333333335,3.1389186027626677,13.552035406580163,78.08553734267618
2014-07-01,57.671249999999986,2.9485558764479993,12.730159234054076,73.34996511050205
2014-07-02,60.44416666666665,3.0903266848213327,13.342243603812477,76.87673695530046
2014-07-03,60.623333333333335,3.0994869323946665,13.38179225580288,77.10461252153088
2014-07-04,65.6325,3.3555904122239997,14.487498986567038,83.47558939879103
2014-07-05,51.29416666666666,2.622514971541333,11.32250314402368,65.23918478223167
2014-07-06,41.72291666666667,2.1331660250133333,9.2097773652528,53.0658600569328
2014-07-07,52.91375,2.705319349024,11.68000456329504,67.29907391231905
2014-07-08,56.77041666666668,2.902499003765334,12.531312290790723,72.20422796122273
2014-07-09,46.03666666666666,2.353714962517333,10.161980142128638,58.55236177131263
2014-07-10,44.83833333333332,2.2924478182826658,9.897464041839356,57.02824519345534
2014-07-11,48.55416666666667,2.4824270923733334,10.7176846893984,61.7542784484384
2014-07-12,50.73250000000001,2.5937986605440004,11.198522718714242,64.52482137925826
2014-07-13,50.41291666666667,2.5774593352213335,11.12797896039648,64.11835496228449
2014-07-14,62.95999999999999,3.2189536030719994,13.897580256645117,80.0765338597171
2014-07-15,65.04374999999999,3.3254894126399996,14.357540276654396,82.72677968929437
2014-07-16,63.79041666666668,3.261410285429334,14.080883659940161,81.13271061203616
2014-07-17,56.58916666666667,2.8932322416853338,12.49130377075392,71.97370267910593
2014-07-18,60.38333333333335,3.0872164612266673,13.328815456857603,76.79936525141761
2014-07-19,48.73416666666666,2.491629945749333,10.757417288607357,61.98321390102335
2014-07-20,40.42291666666667,2.066700972853334,8.9228197042992,51.41243734381921
2014-07-21,61.910833333333336,3.1653128975146667,13.665990708478079,78.74213693932607
2014-07-22,62.06875,3.17338669712,13.7008487063952,78.94298540351521
2014-07-23,65.96583333333334,3.3726327332906667,14.56107787399104,83.89954394061505
2014-07-24,63.11166666666667,3.2267078591573335,13.931058650423042,80.26943317624705
2014-07-25,57.34708333333331,2.9319822192106653,12.658603766034235,72.93766931857822
2014-07-26,51.87125,2.652019489888,11.44988659287648,65.97315608276448
2014-07-27,47.93375,2.450707072288,10.58073598518048,60.96519305746848
2014-07-28,52.990416666666654,2.709239082869333,11.696927707402557,67.39658345693854
2014-07-29,51.58125000000001,2.6371926705600006,11.3858729608176,65.6043156313776
2014-07-30,57.3425,2.931747887296,12.65759205633216,72.93183994362816
2014-07-31,63.08208333333334,3.225195353162667,13.924528524164161,80.23180721066016
2014-08-01,60.170416666666675,3.0763306786453337,13.28181694251552,76.52856428782754
2014-08-02,52.63166666666668,2.690897284821334,11.617738429812482,66.9403023813005
2014-08-03,53.52,2.7363150704640002,11.81382616479744,68.07014123526145
2014-08-04,62.254583333333336,3.1828877911146667,13.74186893613408,79.17934006058209
2014-08-05,62.51791666666667,3.1963512247573336,13.799996257199039,79.51426414862304
2014-08-06,60.88166666666666,3.112694731221333,13.438815893556479,77.43317729144447
2014-08-07,62.57916666666667,3.1994827512533335,13.813516377763202,79.59216579568321
2014-08-08,59.52333333333333,3.043247272874667,13.138981927303679,75.70556253351168
2014-08-09,56.06166666666669,2.8662627685973345,12.374865181405445,71.30279461666947
2014-08-10,50.7525,2.594821199808,11.202937451959679,64.55025865176768
2014-08-11,60.00958333333333,3.0681077587306667,13.24631512933344,76.32400622139744
2014-08-12,57.52250000000001,2.9409507406720006,12.697324655541122,73.16077539621313
2014-08-13,52.40291666666667,2.6792019919893333,11.56724491831776,66.64936357697376
2014-08-14,58.385,2.985047746432,12.88771002675072,74.25775777318272
2014-08-15,53.06916666666666,2.713265331221333,11.71431071955648,67.49674271744448
2014-08-16,48.434583333333336,2.4763131596906667,10.691288263535041,61.60218475655905
2014-08-17,50.670000000000016,2.590603225344001,11.184726677322242,64.44532990266626
2014-08-18,61.82124999999999,3.1607327737279998,13.646216382482878,78.62819915621087
2014-08-19,62.063750000000006,3.1731310623040003,13.69974502308384,78.93662608538784
2014-08-20,63.90375,3.267204674592,14.10590048166432,81.27685515625632
2014-08-21,64.11666666666667,3.2780904571733336,14.152898996006401,81.54765611984641
2014-08-22,59.98500000000001,3.0668508875520004,13.24088868638592,76.29273957393792
2014-08-23,55.94249999999999,2.8601701388159992,12.348560729151357,71.15123086796734
2014-08-24,55.02583333333333,2.8133037558826666,12.146218788735359,69.98535587795135
2014-08-25,64.04666666666665,3.2745115697493326,14.137447429647358,81.45862566606334
2014-08-26,57.721666666666664,2.951133527509333,12.74128804077696,73.41408823495296
2014-08-27,64.16875,3.28075331984,14.1643956971664,81.6138990170064
2014-08-28,67.21624999999999,3.4365627401919996,14.837090675440317,85.48990341563231
2014-08-29,67.17791666666668,3.4346028732693337,14.82862910338656,85.44114864332256
2014-08-30,56.845416666666665,2.906333526005333,12.54786754046112,72.29961773313312
2014-08-31,55.111250000000005,2.8176708506560004,12.16507337863776,70.09399422929377
2014-09-01,62.80291666666667,3.2109224092693336,13.86290620594656,79.87674528188256
2014-09-02,68.44666666666667,3.499470207829334,15.10868874364416,87.05482561814017
2014-09-03,70.75208333333333,3.6173391609066665,15.617578723790398,89.9870012180304
2014-09-04,78.31124999999999,4.003816396895999,17.286163943348157,99.60123034024414
2014-09-05,73.67499999999998,3.766779013759999,16.262773592889594,93.70455260664957
2014-09-06,65.87666666666665,3.3680739124053325,14.541395521605116,83.7861361006771
2014-09-07,59.44625,3.039306236128,13.12196680958688,75.60752304571488
2014-09-08,71.50624999999998,3.655897412319999,15.784050956587196,90.94619836890718
2014-09-09,75.96958333333333,3.8840940914026665,16.76927225919456,96.62294968393057
2014-09-10,72.30166666666666,3.696564650965333,15.959628576702718,91.9578598943347
2014-09-11,66.29458333333334,3.3894407224426666,14.63364505171296,84.31766910748897
2014-09-12,69.35666666666667,3.5459957443413335,15.309559106311681,88.21222151731969
2014-09-13,65.70708333333333,3.3594036315626665,14.503962262628159,83.57044922752416
2014-09-14,61.06249999999999,3.1219401903999997,13.478732439983999,77.663172630384
2014-09-15,70.18375,3.588282003488,15.49212672073248,89.2641587242205
2014-09-16,61.26833333333334,3.132463823658667,13.524167402968319,77.92496455996032
2014-09-17,60.959166666666675,3.116657070869334,13.455922984882562,77.53174672241857
2014-09-18,63.96125000000001,3.2701444749760005,14.118592839744963,81.34998731472098
2014-09-19,67.85875,3.469411814048,14.97891398095008,86.30707579499808
2014-09-20,64.33708333333333,3.289359691978666,14.201553035315516,81.8279960606275
2014-09-21,63.59583333333331,3.2514618305066656,14.037931984406393,80.88522714824637
2014-09-22,68.66083333333334,3.5104198991146673,15.155963178814082,87.32721641126209
2014-09-23,72.96499999999999,3.7304788698879996,16.10605056267648,92.80152943256448
2014-09-24,70.07833333333333,3.5828923694506667,15.468857397584639,89.13008310036864
2014-09-25,68.08833333333334,3.481149712682667,15.02959143966336,86.59907448567937
2014-09-26,70.26916666666666,3.592649098261333,15.510981310634879,89.37279707556287
2014-09-27,60.70125000000001,3.1034705749440006,13.39899132073824,77.20371189568225
2014-09-28,60.54416666666666,3.095439381141333,13.364317270039678,77.00392331784766
2014-09-29,76.29833333333335,3.9009020805546673,16.841839436916484,97.0410748508045
2014-09-30,78.26125,4.001260048736,17.27512711023456,99.53763715897057
2014-10-01,71.49916666666667,3.6555352629973332,15.782487405229439,90.93718933489345
2014-10-02,72.76958333333333,3.7204878091626665,16.06291493992416,92.55298608242015
2014-10-03,82.26,4.205703992832,18.15779783849472,104.62350183132672
2014-10-04,71.19500000000001,3.6399841450240005,15.715346670455041,90.55033081547904
2014-10-05,53.61083333333334,2.740959102954667,11.833876411620482,68.18566884790849
2014-10-06,61.38833333333333,3.1385990592426665,13.550655802440959,78.07758819501696
2014-10-07,57.242916666666666,2.926656493877333,12.635610363714239,72.80518352425824
2014-10-08,56.788750000000014,2.903436331424001,12.535359129599044,72.22754546102306
2014-10-09,62.95916666666667,3.2189109972693335,13.897396309426561,80.07547397336256
2014-10-10,83.55958333333332,4.272147742090666,18.444663525839037,106.27639460126302
2014-10-11,71.46166666666669,3.6536180018773345,15.774209780394244,90.88949444893827
2014-10-12,44.03583333333333,2.2514184303146663,9.72032287036608,56.00757463401408
2014-10-13,56.57708333333334,2.8926144575466672,12.488636536084801,71.9583343269648
2014-10-14,65.94541666666665,3.371588891125332,14.556571167136314,83.87357672492828
2014-10-15,50.02916666666666,2.557839363093333,11.043271266249599,63.630277296009595
2014-10-16,49.618750000000006,2.53685600528,10.952677261108802,63.10828326638881
2014-10-17,50.28666666666667,2.5710045561173334,11.10011095678464,63.95778217956864
2014-10-18,46.65624999999999,2.3853923767999996,10.298744899127998,59.34038727592799
2014-10-19,51.28583333333333,2.6220889135146663,11.320663671838078,65.22858591868608
2014-10-20,67.38000000000001,3.4449347804160007,14.873236303887362,85.69817108430338
2014-10-21,76.36791666666666,3.904459665077333,16.85719902966624,97.12957536141025
2014-10-22,60.00958333333335,3.0681077587306675,13.246315129333444,76.32400622139747
2014-10-23,71.62541666666665,3.6619900421013325,15.810355408841277,91.09776211760926
2014-10-24,70.95,3.62745803904,15.661266188198399,90.2387242272384
2014-10-25,64.57291666666667,3.3014171341333336,14.253610098168,82.127943898968
2014-10-26,55.59880000000002,2.842597801564161,12.272693538328477,70.71409133989266
2014-10-27,74.04916666666666,3.7859090191573332,16.34536589402304,94.18044157984704
2014-10-28,70.81583333333333,3.6205985048106664,15.63165068601024,90.06808252415425
2014-10-29,73.91458333333334,3.779028182026667,16.3156584182256,94.0092699335856
2014-10-30,73.92791666666668,3.779709874869334,16.318601573722564,94.02622811525858
2014-10-31,59.87541666666666,3.061248224501333,13.216699627145278,76.15336451831327
2014-11-01,65.20125,3.333541909344,14.392306300962241,82.92709821030626
2014-11-02,52.72875,2.695860860832,11.639168280774719,67.06377914160672
2014-11-03,52.63958333333333,2.6913020399466663,11.619485928388798,66.95037130166878
2014-11-04,54.04291666666666,2.763050211637333,11.92925304444384,68.73521992274783
2014-11-05,66.03250000000001,3.3760411975040006,14.575793651475841,83.98433484897984
2014-11-06,69.19958333333332,3.5379645505386663,15.274885055613115,88.0124329394851
2014-11-07,59.62666666666667,3.0485303924053335,13.16179138240512,75.83698844147713
2014-11-08,56.62833333333333,2.8952347144106665,12.49994929002624,72.02351733777024
2014-11-09,55.340833333333315,2.829408749290666,12.215750837351035,70.38599291997501
2014-11-10,67.60625,3.4565022558400003,14.923177973726398,85.98593022956639
2014-11-11,50.45416666666666,2.579568322453333,11.137084347715199,64.1708193368352
2014-11-12,53.670416666666675,2.744005417845334,11.847028637747522,68.26145072225954
2014-11-13,53.94125,2.7578523037119997,11.906811483779519,68.60591378749152
2014-11-14,54.74458333333334,2.798924297482667,12.08413660247136,69.62764423328736
2014-11-15,26.930000000000003,1.3768491189760002,5.944438314984961,34.25128743396097
2014-11-16,18.9975,0.9712844833919999,4.1934447415123195,24.16222922490432
2014-11-17,57.035,2.916026346112,12.589715532683519,72.54074187879552
2014-11-18,66.07166666666667,3.3780436702293337,14.58443917074816,84.03414950764416
2014-11-19,63.00208333333331,3.2211051961066657,13.906869591182396,80.13005812062238
2014-11-20,52.42291666666668,2.680224531253334,11.571659651563204,66.67480084948322
2014-11-21,56.64166666666665,2.8959164072533325,12.502892445523196,72.04047551944318
2014-11-22,52.362083333333324,2.677114307658666,11.558231504608317,66.5974291456003
2014-11-23,40.38125,2.06457068272,8.9136223433712,51.359443026091206
2014-11-24,67.49666666666667,3.4508995927893333,14.89898891448576,85.84655517394175
2014-11-25,77.51125,3.962914826336,17.10957461353056,98.58373943986658
2014-11-26,78.14666666666668,3.9954017508693336,17.24983436768256,99.39190278521858
2014-11-27,57.38041666666668,2.933686451317334,12.665961654776643,72.98006477276066
2014-11-28,47.327916666666674,2.4197326537493336,10.447006357287362,60.19465567770337
2014-11-29,51.06625,2.6108622845119998,11.272193579747519,64.94930586425951
2014-11-30,28.86916666666667,1.4759928217813334,6.37248349257408,36.71764298102208
2014-12-01,50.836666666666666,2.5991243858773334,11.22151612103424,64.65730717357823
2014-12-02,53.50458333333333,2.7355268631146665,11.810423141254079,68.05053333770208
2014-12-03,64.99625000000002,3.3230608818880008,14.347055285196483,82.6663661670845
2014-12-04,71.51291666666667,3.6562382587413333,15.785522534335682,90.95467745974369
2014-12-05,69.71458333333334,3.5642949365866667,15.388564436683199,88.6674427066032
2014-12-06,49.13041666666667,2.5118890049173332,10.84488419103264,62.487189862616646
2014-12-07,39.0375,1.9958688259200001,8.6170074534432,49.6503762793632
2014-12-08,51.742916666666666,2.645458196277333,11.42155872121824,65.80993358416224
2014-12-09,51.03083333333334,2.609051537898667,11.264375822958721,64.90426069419073
2014-12-10,62.16583333333333,3.1783502731306665,13.72227855735744,79.06646216382144
2014-12-11,65.70791666666666,3.3594462373653333,14.504146209846718,83.57150911387872
2014-12-12,64.91333333333334,3.3188216045226673,14.32875253694976,82.56090747480577
2014-12-13,54.480416666666656,2.785418258037333,12.025825334187838,69.29166025889182
2014-12-14,56.069583333333334,2.8666675237226666,12.37661267998176,71.31286353703776
2014-12-15,66.21416666666666,3.3853292624853326,14.615894145121917,84.2153900742739
2014-12-16,59.01999999999999,3.0175133680639994,13.027877807293438,75.06539117535743
2014-12-17,57.560416666666676,2.9428893046933338,12.705694253985602,73.2090002253456
2014-12-18,65.17541666666666,3.3322211294613333,14.386603937186878,82.89424173331487
2014-12-19,72.40833333333333,3.7020181937066665,15.983173820678399,92.0935253477184
2014-12-20,60.72375,3.104620931616,13.40395789563936,77.23232882725536
2014-12-21,55.03458333333333,2.8137511168106664,12.148150234530238,69.99648468467423
2014-12-22,65.91916666666667,3.3702468083413333,14.55077682975168,83.84019030475969
2014-12-23,65.90208333333334,3.369373389386667,14.5470059117712,83.8184626344912
2014-12-24,57.64041666666666,2.946979461749333,12.723353186967357,73.31074931538335
2014-12-25,52.64750000000001,2.6917067950720006,11.621233426965121,66.96044022203714
2014-12-26,53.759166666666665,2.748542935829333,11.86661901652416,68.37432861902016
2014-12-27,42.016666666666666,2.148184570453333,9.2746187597952,53.43946999691519
2014-12-28,23.611666666666665,1.2071928127573333,5.21196049067904,30.03081997010304
2014-12-29,43.00541666666666,2.198736355317333,9.49287213461664,54.69702515660064
2014-12-30,48.62874999999999,2.4862403117119993,10.734147965459519,61.84913827717151
2014-12-31,54.59541666666666,2.7912978588053328,12.051210050349116,69.4379245758211
2015-01-01,57.8325,2.956800099264,12.765753020845441,73.55505312010945
2015-01-02,65.65166666666669,3.356570345685334,14.491729772593924,83.49996678494595
2015-01-03,63.05458333333334,3.223789361674667,13.91845826595168,80.19683096095969
2015-01-04,51.87083333333333,2.6519981869866665,11.449794619267198,65.97262613958719
2015-01-05,71.56624999999998,3.658965030111999,15.797295156323516,91.0225101864355
2015-01-06,64.3775,3.291426073408,14.21047447541568,81.87940054882368
2015-01-07,78.03666666666666,3.989777784917333,17.22555333483264,99.25199778641664
2015-01-08,79.81291666666668,4.080592053301334,17.61763683119328,101.51114555116129
2015-01-09,77.32416666666667,3.9533498236373337,17.068278462963843,98.34579495326786
2015-01-10,66.78416666666666,3.414471631509333,14.741714042616959,84.94035234079296
2015-01-11,52.63583333333333,2.6911103138346664,11.618658165905279,66.94560181307327
2015-01-12,69.80666666666667,3.5690028777813336,15.40889060433408,88.78456014878208
2015-01-13,68.76124999999999,3.5155538983359995,15.178128818650556,87.45493271698655
2015-01-14,74.62624999999998,3.815413537503999,16.472749342875836,94.91441288037981
2015-01-15,58.06583333333334,2.9687297240106667,12.81725824204224,73.85182129938624
2015-01-16,63.832916666666655,3.2635831813653327,14.090264968086716,81.1867648161187
2015-01-17,55.08916666666667,2.8165417968853337,12.16019877734592,70.06590724089793
2015-01-18,48.23833333333334,2.466279493162667,10.64796869356416,61.35258152006016
2015-01-19,62.33666666666665,3.1870844626773325,13.759987737162234,79.28373886650621
2015-01-20,73.00291666666665,3.7324174339093323,16.114420161120957,92.84975426169694
2015-01-21,63.28375000000002,3.235505957408001,13.969043751055684,80.4882997084637
2015-01-22,61.22,3.129992687104,13.513498464291837,77.86349115139583
2015-01-23,65.26666666666667,3.3368864648533334,14.4067461576192,83.0102992891392
2015-01-24,55.20083333333333,2.8222509744426665,12.18484770463296,70.20793201240896
2015-01-25,46.245,2.364366413184,10.20796694676864,58.81733335995264
2015-01-26,69.20375,3.538177579552,15.27580479170592,88.01773237125792
2015-01-27,66.80499999999999,3.4155367765759994,14.746312723080958,84.96684949965696
2015-01-28,69.28958333333334,3.542565977226667,15.294751355217603,88.12690066577761
2015-01-29,53.854583333333345,2.7534213002346672,11.887680973049283,68.4956856066173
2015-01-30,40.69708333333333,2.0807182819306664,8.983338339205439,51.761139954469435
2015-01-31,20.476249999999997,1.046888480224,4.519859080847039,26.042997561071033
2015-02-01,19.756249999999998,1.0100770667199999,4.360928684011199,25.127255750731198
2015-02-02,57.362500000000004,2.9327704265600003,12.6620067895776,72.9572772161376
2015-02-03,51.55583333333334,2.635893193578667,11.38026257065152,65.57198909756353
2015-02-04,47.08083333333334,2.4071000332586667,10.39246600698432,59.880399373576324
2015-02-05,50.26333333333334,2.569811593642667,11.094960434664962,63.928105361640974
2015-02-06,55.11041666666666,2.8176282448533327,12.164889431419198,70.09293434293919
2015-02-07,63.13166666666668,3.227730398421334,13.935473383668484,80.2948704487565
2015-02-08,48.59708333333334,2.484621291210667,10.72715797115424,61.808862595698244
2015-02-09,61.0525,3.121428920768,13.47652507336128,77.6504539941293
2015-02-10,71.87666666666668,3.674835691605334,15.865815495237124,91.41731785350915
2015-02-11,75.705,3.870566749056,16.710869017301757,96.28643576635776
2015-02-12,77.23624999999997,3.9488549114559985,17.048872031405754,98.23397694286172
2015-02-13,60.63166666666666,3.099912990421333,13.383631727988478,77.11521138507646
2015-02-14,45.8675,2.345065984576,10.12463885676096,58.33720484133696
2015-02-15,34.961666666666666,1.7874838450773334,7.717321607466239,44.46647211921024
2015-02-16,61.05625,3.12162064688,13.4773528358448,77.6552234827248
2015-02-17,46.84958333333333,2.3952769230186663,10.341420653833918,59.586280910185906
2015-02-18,54.19916666666666,2.771038799637333,11.963743147923838,68.93394861422783
2015-02-19,66.42875000000001,3.3963002566720006,14.663260553901122,84.48831081057314
2015-02-20,61.37333333333333,3.1378321547946664,13.547344752506879,78.05851024063487
2015-02-21,41.58291666666666,2.126008250165333,9.178874232534719,52.887799149366714
2015-02-22,19.60875,1.002535839648,4.3283700263260805,24.939655865974082
2015-02-23,35.06833333333334,1.7929373878186672,7.740866851441922,44.60213757259393
2015-02-24,31.338333333333335,1.6022338150826667,6.91751910116736,39.85808624958336
2015-02-25,40.334583333333335,2.062184757770667,8.90332129913184,51.30008939023584
2015-02-26,47.96750000000001,2.4524326072960005,10.588185847532163,61.00811845482818
2015-02-27,46.70541666666666,2.387906119157333,10.309597785023039,59.40292057084703
2015-02-28,41.98041666666667,2.1463312180373335,9.26661705578784,53.39336494049184
2015-03-01,32.04208333333333,1.6382144154346665,7.07286252724128,40.753160276009275
2015-03-02,49.666666666666664,2.539305838933333,10.963254226175998,63.16922673177599
2015-03-03,64.00000000000001,3.272125644800001,14.127146385408002,81.39927203020801
2015-03-04,40.77666666666668,2.084787136085334,9.000905298577921,51.86235910132993
2015-03-05,30.807083333333335,1.5750726158826667,6.8002527493353595,39.182408698551356
2015-03-06,55.917916666666656,2.858913267637333,12.343134286203837,71.11996422050782
2015-03-07,55.859583333333326,2.855930861450666,12.330257980904637,71.04577217568863
2015-03-08,46.725,2.38890735552,10.313920544659199,59.427827900179196
2015-03-09,54.37541666666666,2.780049926901333,12.002647984649279,69.15811457821727
2015-03-10,62.62875,3.202017796512,13.824461237267517,79.6552290337795
2015-03-11,56.39791666666667,2.8834542099733333,12.449087884094398,71.7304587607344
2015-03-12,54.343333333333334,2.7784096034986665,11.995566016734719,69.11730895356672
2015-03-13,49.005,2.5054768316160003,10.81720013463936,62.32767696625537
2015-03-14,49.79291666666666,2.5457606180373333,10.99112222978784,63.32979951449184
2015-03-15,51.31,2.6233244817920003,11.325998141176319,65.25932262296831
2015-03-16,63.49625,3.246370437088,14.015950291788482,80.75857072887649
2015-03-17,54.7775,2.800607226688,12.09140251760448,69.66950974429248
2015-03-18,54.76166666666668,2.7997977164373338,12.087907520451841,69.64937190355585
2015-03-19,45.54958333333334,2.328811870858667,10.054462992880321,57.93285819707232
2015-03-20,45.70624999999999,2.3368217617599996,10.089045069969597,58.13211683172959
2015-03-21,53.16791666666666,2.718314118837333,11.736108464955839,67.62233925045983
2015-03-22,50.78416666666667,2.5964402203093337,11.20992744626496,64.59053433324097
